record_id,benchmark_label,exact_peptide_hla_in_prime2_train,peptide_in_prime2_train,matched_training_labels,prime2_random_flag,exact_bigmhc_im_trainval_overlap,near_hamming1_same_hla_prime2_train,near_hamming1_training_peptide_count,classification
improve-800e9540ff5db6aa,0,0,0,,,0,0,0,no_overlap
improve-96e18284c55f5a92,0,1,1,1,0,1,0,0,exact_label_conflict
improve-a317ee4c306b4c64,0,1,1,0,0,1,0,0,exact_label_concordant
improve-4d82f7fb93b26b62,0,0,0,,,0,0,0,no_overlap
improve-29df4fb0b67e33fd,0,0,0,,,0,0,0,no_overlap
improve-6e80f95e36144e91,0,0,0,,,0,0,0,no_overlap
improve-40647baea6b4f7ae,0,0,0,,,0,0,0,no_overlap
improve-9960f0ad0793d5d8,0,0,0,,,0,0,0,no_overlap
improve-c628c76e0862d2d7,0,0,0,,,0,0,0,no_overlap
improve-2f6f6a22e8a7e254,0,0,0,,,0,0,0,no_overlap
improve-505df3fd0a886840,0,0,0,,,0,0,0,no_overlap
improve-536302c523b5bbde,0,0,0,,,0,0,0,no_overlap
improve-051180089de2d2a0,0,0,0,,,0,0,0,no_overlap
improve-76e3f58c7235ec27,0,0,0,,,0,0,0,no_overlap
improve-8688afcc247a72b5,0,0,0,,,0,0,0,no_overlap
improve-8abfe8623e9fe845,0,0,0,,,0,0,0,no_overlap
improve-0c103d142dab0925,0,0,0,,,0,0,0,no_overlap
improve-f9b5f56577c2bed3,0,0,0,,,0,0,0,no_overlap
improve-deda234f3cdc43f5,0,0,0,,,0,0,0,no_overlap
improve-97a2082e75bf78a2,0,0,0,,,0,0,0,no_overlap
improve-a9f353eadf594d18,0,0,0,,,0,0,0,no_overlap
improve-df52eadc07a172dd,0,0,0,,,0,0,0,no_overlap
improve-a1e68935b365a6ee,0,0,0,,,0,0,0,no_overlap
improve-b19e545adf8f85a1,0,0,0,,,0,0,0,no_overlap
improve-8b1953b3fba7d439,0,0,0,,,0,0,0,no_overlap
improve-145e784a30dcab57,0,0,0,,,0,0,0,no_overlap
improve-5dd06c1492f6e1ee,1,0,0,,,0,0,0,no_overlap
improve-02fae9bde274f0b7,0,0,0,,,0,0,0,no_overlap
improve-ffa1300cc1f8b5d3,0,0,0,,,0,0,0,no_overlap
improve-03fe73f71996ec6c,0,0,0,,,0,0,0,no_overlap
improve-9818df6722a78892,0,0,0,,,0,0,0,no_overlap
improve-ccd6ec332a220bf0,0,0,0,,,0,0,0,no_overlap
improve-18827c8f8b6d5b24,0,0,0,,,0,0,0,no_overlap
improve-4a3fb0d0ac2c6d07,0,0,0,,,0,0,0,no_overlap
improve-b766e93b0d2ed0eb,0,0,0,,,0,0,0,no_overlap
improve-a21c9b452b776f85,0,0,0,,,0,0,0,no_overlap
improve-876a2eee84b750a6,0,0,0,,,0,0,0,no_overlap
improve-422ff4a256b9b1e8,0,0,0,,,0,0,0,no_overlap
improve-52a3227370d6877c,0,0,0,,,0,0,0,no_overlap
improve-b3ed77286f3e97d8,0,0,0,,,0,0,0,no_overlap
improve-a355f3d247e3d32a,0,0,0,,,0,0,0,no_overlap
improve-c76520ce8f59ff13,0,0,0,,,0,0,0,no_overlap
improve-b27b5730fad3255b,0,0,0,,,0,0,0,no_overlap
improve-f4c469e6a07135d8,0,0,0,,,0,0,0,no_overlap
improve-ae4ec8c73ec58f5b,0,0,0,,,0,0,0,no_overlap
improve-3c99320b137aeada,0,0,0,,,0,0,0,no_overlap
improve-971b346b6bb042f3,0,0,0,,,0,0,0,no_overlap
improve-a3ca472664547df7,0,0,0,,,0,0,0,no_overlap
improve-b191ea2c6c4ea57c,0,0,0,,,0,0,0,no_overlap
improve-637a7c7e65a0ea5f,0,0,0,,,0,0,0,no_overlap
improve-19ceba779192ac7c,0,0,0,,,0,0,0,no_overlap
improve-fac27f01a60eb09e,0,0,0,,,0,0,0,no_overlap
improve-808abb54231cb70a,0,0,0,,,0,0,0,no_overlap
improve-9e37b99939424eed,0,0,0,,,0,0,0,no_overlap
improve-b83ba4546ca93156,1,0,0,,,0,0,0,no_overlap
improve-3d21c6313d328768,0,0,0,,,0,0,0,no_overlap
improve-e51a637822c847d5,0,0,0,,,0,0,0,no_overlap
improve-03d4b50f1e487066,0,0,0,,,0,0,0,no_overlap
improve-db019b7cd38a89c4,0,0,0,,,0,0,0,no_overlap
improve-e1663f1ebd6bb154,0,0,0,,,0,0,0,no_overlap
improve-6eef617ddd875bd5,0,0,0,,,0,0,0,no_overlap
improve-63e82168c76b1b1a,0,0,0,,,0,0,0,no_overlap
improve-83a6e32fea92ab30,0,0,0,,,0,0,0,no_overlap
improve-4ee3352496e053be,0,0,0,,,0,0,0,no_overlap
improve-397321a8a607be52,0,0,0,,,0,0,0,no_overlap
improve-8abb984cedfc6756,0,0,0,,,0,0,0,no_overlap
improve-1c1892c5f76a1fb4,0,0,0,,,0,0,0,no_overlap
improve-dd1e7e42ca3416ea,0,0,0,,,0,0,0,no_overlap
improve-e235e7859ad37bbf,0,0,0,,,0,0,0,no_overlap
improve-505e312150cb76ef,0,0,0,,,0,0,0,no_overlap
improve-426526ebe2a9f539,0,0,0,,,0,0,0,no_overlap
improve-828a2bb422e8e1fa,0,0,0,,,0,0,0,no_overlap
improve-5767d33cdf4e1766,0,0,0,,,0,0,0,no_overlap
improve-440d2d1e77abc2bc,0,0,0,,,0,0,0,no_overlap
improve-0fe3b6f632938448,0,0,0,,,0,0,0,no_overlap
improve-5b01a633c7a143af,0,0,0,,,0,0,0,no_overlap
improve-edc98140fc4beb30,0,0,0,,,0,0,0,no_overlap
improve-498203ead7557036,0,0,0,,,0,0,0,no_overlap
improve-d5a2747bd1fed2c2,1,0,0,,,0,0,0,no_overlap
improve-adfba0e3019a4ce7,0,0,0,,,0,0,0,no_overlap
improve-6daef80f8c41ef65,0,0,0,,,0,0,0,no_overlap
improve-9b00bf77580ff82a,1,0,0,,,0,0,0,no_overlap
improve-f31c078d4a38dc26,0,0,0,,,0,0,0,no_overlap
improve-72681ef47dcd0c63,0,0,0,,,0,0,0,no_overlap
improve-c74995daa61a7ac7,0,0,0,,,0,0,0,no_overlap
improve-f143eaa65331bde2,0,0,0,,,0,0,0,no_overlap
improve-5d78fc28137d0752,0,0,0,,,0,0,0,no_overlap
improve-b3012964377abf28,0,0,0,,,0,0,0,no_overlap
improve-8e87f498eea64026,0,0,0,,,0,0,0,no_overlap
improve-9f6879149d19d76b,0,0,0,,,0,0,0,no_overlap
improve-87b30c4f44c5345d,0,0,0,,,0,0,0,no_overlap
improve-8f26c19ecfa0b2e8,0,0,0,,,0,0,0,no_overlap
improve-ab41810c27b76a41,0,0,0,,,0,0,0,no_overlap
improve-0625f535ab227ef4,1,0,0,,,0,0,0,no_overlap
improve-aae76ff6a2d84805,0,0,0,,,0,0,0,no_overlap
improve-4a106a48c0c159e0,0,0,0,,,0,0,0,no_overlap
improve-b3512e08e61a9408,0,0,0,,,0,0,0,no_overlap
improve-9ea9aba2c2bb34c0,0,0,0,,,0,0,0,no_overlap
improve-63d3788e50f15893,0,0,0,,,0,0,0,no_overlap
improve-77848699b99ebb02,0,0,0,,,0,0,0,no_overlap
improve-838632f0ea6bb409,0,0,0,,,0,0,0,no_overlap
improve-2fc7aa8394fcc48d,0,0,0,,,0,0,0,no_overlap
improve-2c8a4aed0c804528,0,0,0,,,0,0,0,no_overlap
improve-5d4351cac529db81,0,0,0,,,0,0,0,no_overlap
improve-ff235b376f66ae37,0,0,0,,,0,0,0,no_overlap
improve-59d92f3c4e24bc62,0,0,0,,,0,0,0,no_overlap
improve-0144a4229288040f,0,0,0,,,0,0,0,no_overlap
improve-a3cb04b2abba38c7,0,0,0,,,0,0,0,no_overlap
improve-043eac3e97b6208d,0,0,0,,,0,0,0,no_overlap
improve-bd041f011c7d8729,0,0,0,,,0,0,0,no_overlap
improve-d4c00dbd2619d7f0,0,0,0,,,0,0,0,no_overlap
improve-83062a296e040934,0,0,0,,,0,0,0,no_overlap
improve-fbdec8f4454db5b2,0,0,0,,,0,0,0,no_overlap
improve-28919fe6f9abab70,0,0,0,,,0,0,0,no_overlap
improve-58b417e0463b1f50,0,0,0,,,0,0,0,no_overlap
improve-127a10aa76cf27f0,0,0,0,,,0,0,0,no_overlap
improve-84f17114f6f08ce5,0,0,0,,,0,0,0,no_overlap
improve-fb695b3fc5c1ff89,0,0,0,,,0,0,0,no_overlap
improve-3b520e5d5d3355c7,0,0,0,,,0,0,0,no_overlap
improve-fae33abe1b6e5890,0,0,0,,,0,0,0,no_overlap
improve-4aeae49097e3f43c,0,0,0,,,0,0,0,no_overlap
improve-688c4a874c89909c,0,0,0,,,0,0,0,no_overlap
improve-9269e99cd8e20904,0,0,0,,,0,0,0,no_overlap
improve-9c27e002deec568e,0,0,0,,,0,0,0,no_overlap
improve-3791acdc6b4b420b,0,0,0,,,0,0,0,no_overlap
improve-28c7e2a05bbdca55,0,0,0,,,0,0,0,no_overlap
improve-a18157be3a3742f7,0,0,0,,,0,0,0,no_overlap
improve-5ca44845972ab934,0,0,0,,,0,0,0,no_overlap
improve-0cf92ab8ae1e7df6,0,0,0,,,0,0,0,no_overlap
improve-f4509c5700baef91,0,0,0,,,0,0,0,no_overlap
improve-39389451dd8450d2,0,0,0,,,0,0,0,no_overlap
improve-f90ba0a5ef859763,0,0,0,,,0,0,0,no_overlap
improve-8347ad460f579017,0,0,0,,,0,0,0,no_overlap
improve-e686c947dabfaa41,0,0,0,,,0,0,0,no_overlap
improve-e51811cee000dd44,0,0,0,,,0,0,0,no_overlap
improve-5720520770cd1d74,0,0,0,,,0,0,0,no_overlap
improve-b6bd64c119001572,0,0,0,,,0,0,0,no_overlap
improve-6e30fd3febf3b048,0,0,0,,,0,0,0,no_overlap
improve-cba4cbbeb3827188,0,0,0,,,0,0,0,no_overlap
improve-2c11909a72854a7e,0,0,0,,,0,0,0,no_overlap
improve-9d9395d940a3ce75,0,0,0,,,0,0,0,no_overlap
improve-761ab3d664188b4f,0,0,0,,,0,0,0,no_overlap
improve-22bc21f67577af6e,0,0,0,,,0,0,0,no_overlap
improve-7c44bf460ae17ae3,0,0,0,,,0,0,0,no_overlap
improve-2b344ab8bc8b4ac7,0,0,0,,,0,0,0,no_overlap
improve-071a84e4e7c491a2,0,0,0,,,0,0,0,no_overlap
improve-54853ad63787806f,0,0,0,,,0,0,0,no_overlap
improve-266107fb813ce91d,0,0,0,,,0,0,0,no_overlap
improve-e3e866a483be80f1,0,0,0,,,0,0,0,no_overlap
improve-5e28bf04f981b4ba,0,0,0,,,0,0,0,no_overlap
improve-e5d6f6b46f9c8733,0,0,0,,,0,0,0,no_overlap
improve-7b0c877d84f971cc,0,0,0,,,0,0,0,no_overlap
improve-fc5f23481cf88675,0,0,0,,,0,0,0,no_overlap
improve-7cdfee88a6012c92,0,0,0,,,0,0,0,no_overlap
improve-bb6b8edd7477a3b0,0,0,0,,,0,0,0,no_overlap
improve-d29e34d4d90c06e2,0,0,0,,,0,0,0,no_overlap
improve-6fd28730b9ed1ba6,0,0,0,,,0,0,0,no_overlap
improve-0c8de69ba56089fb,0,0,0,,,0,0,0,no_overlap
improve-300c25390db56586,0,0,0,,,0,0,0,no_overlap
improve-d2a6c856010aac53,0,0,0,,,0,0,0,no_overlap
improve-4610dbfa8a742d6b,0,0,0,,,0,0,0,no_overlap
improve-fa939274fe33d666,0,0,0,,,0,0,0,no_overlap
improve-ebbd47f3dd05ba3b,0,0,0,,,0,0,0,no_overlap
improve-ee63c4a5ff153947,0,0,0,,,0,0,0,no_overlap
improve-3c03344bf8719aea,0,0,0,,,0,0,0,no_overlap
improve-e898cbaae264d23f,0,0,0,,,0,0,0,no_overlap
improve-4a55593243d50f64,0,0,0,,,0,0,0,no_overlap
improve-77cfa9b25ca15e46,0,0,0,,,0,0,0,no_overlap
improve-3a39b3878036e1b8,0,0,0,,,0,0,0,no_overlap
improve-656c6afe0e24e746,0,0,0,,,0,0,0,no_overlap
improve-ad2ab0ddc62505fa,0,0,0,,,0,0,0,no_overlap
improve-a5f7472df0335a42,0,0,0,,,0,0,0,no_overlap
improve-8be00cac31f1d2d3,0,0,0,,,0,0,0,no_overlap
improve-2f4dc3f1a4ed0ce6,0,0,0,,,0,0,0,no_overlap
improve-7b61d39349b8562a,0,0,0,,,0,0,0,no_overlap
improve-beead7e951130d81,0,0,0,,,0,0,0,no_overlap
improve-8f33e9e1fb7be411,0,0,0,,,0,0,0,no_overlap
improve-50cf9e2c8a545530,0,0,0,,,0,0,0,no_overlap
improve-c7014fd2f66f797f,0,0,0,,,0,0,0,no_overlap
improve-ed580aec92c7898b,0,0,0,,,0,0,0,no_overlap
improve-49545031bedee231,0,0,0,,,0,0,0,no_overlap
improve-2050181e64022c01,0,0,0,,,0,0,0,no_overlap
improve-ba7edf8cd67d3d82,0,0,0,,,0,0,0,no_overlap
improve-b9ad8aaa26a43a50,0,0,0,,,0,0,0,no_overlap
improve-d40602ca114fe033,0,0,0,,,0,0,0,no_overlap
improve-394508547139ffc8,0,0,0,,,0,0,0,no_overlap
improve-be296f4a175f569c,0,0,0,,,0,0,0,no_overlap
improve-4f9691fc83f5a1df,0,0,0,,,0,0,0,no_overlap
improve-30a3cefb9503b154,0,0,0,,,0,0,0,no_overlap
improve-dabdd87dbf580f33,0,0,0,,,0,0,0,no_overlap
improve-c79eb974aecb3e2c,0,0,0,,,0,0,0,no_overlap
improve-b65871dd2b11272e,0,0,0,,,0,0,0,no_overlap
improve-2be4dd7dcac8a0fa,0,0,0,,,0,0,0,no_overlap
improve-4ef018007a396282,0,0,0,,,0,0,0,no_overlap
improve-cdfa9949c0f2d77f,0,0,0,,,0,0,0,no_overlap
improve-a2c750eba340f9ae,0,0,0,,,0,0,0,no_overlap
improve-a3b97e87d90cd85c,0,0,0,,,0,0,0,no_overlap
improve-697cfb76dd6f3f13,0,0,0,,,0,0,0,no_overlap
improve-7f1fb353174c4d85,0,0,0,,,0,0,0,no_overlap
improve-de564d3243b442b1,0,0,0,,,0,0,0,no_overlap
improve-44e009f6de31c5a3,0,0,0,,,0,0,0,no_overlap
improve-8ed1e078ee3ee849,0,0,0,,,0,0,0,no_overlap
improve-001c4e4ec84d17e0,0,0,0,,,0,0,0,no_overlap
improve-d636c5129e0b3f8e,0,0,0,,,0,0,0,no_overlap
improve-127c4926bb53e213,0,0,0,,,0,0,0,no_overlap
improve-4e14c9ad75bd0f7d,0,0,0,,,0,0,0,no_overlap
improve-73da74c9c4e32f30,0,0,0,,,0,0,0,no_overlap
improve-22cc0eaed18d75b8,0,0,0,,,0,0,0,no_overlap
improve-eb11818cf755e5ab,0,0,0,,,0,0,0,no_overlap
improve-90710b15ef9e05b7,0,0,0,,,0,0,0,no_overlap
improve-c59951d0761601a9,0,0,0,,,0,0,0,no_overlap
improve-546b4487eb9161dc,1,0,0,,,0,0,0,no_overlap
improve-d459aa25ac84895d,0,0,0,,,0,0,0,no_overlap
improve-562ec096c90120a1,1,0,0,,,0,0,0,no_overlap
improve-5277da11c1a64f61,0,0,0,,,0,0,0,no_overlap
improve-1803a5f26136b2b9,0,0,0,,,0,0,0,no_overlap
improve-4944bf876ebd9435,0,0,0,,,0,0,0,no_overlap
improve-f0f35d2dd8c98e29,0,0,0,,,0,0,0,no_overlap
improve-c4f2c39114bcc862,0,0,0,,,0,0,0,no_overlap
improve-577e536517d6f783,0,0,0,,,0,0,0,no_overlap
improve-ff7e428604791bf1,0,0,0,,,0,0,0,no_overlap
improve-22cecd85dcae8e5e,0,0,0,,,0,0,0,no_overlap
improve-107145555353ece7,0,0,0,,,0,0,0,no_overlap
improve-06eca2e59a7a14db,0,0,0,,,0,0,0,no_overlap
improve-0e70fd9c847f7fb4,0,0,0,,,0,0,0,no_overlap
improve-02d98d72a42cbd2d,0,0,0,,,0,0,0,no_overlap
improve-e148e56ffbc279b2,0,0,0,,,0,0,0,no_overlap
improve-47745f40839d4398,0,0,0,,,0,0,0,no_overlap
improve-a0cdf3e3bdbb5385,0,0,0,,,0,0,0,no_overlap
improve-9954d4ce16c2edac,0,0,0,,,0,0,0,no_overlap
improve-af11ab38ec205dbe,0,0,0,,,0,0,0,no_overlap
improve-e7943f8e67ccfed1,0,0,0,,,0,0,0,no_overlap
improve-d24ea966340f7503,0,0,0,,,0,0,0,no_overlap
improve-a99674f32ed1656a,0,0,0,,,0,0,0,no_overlap
improve-1aefd2a6f7082bca,0,0,0,,,0,0,0,no_overlap
improve-37c642f339631e0d,0,0,0,,,0,0,0,no_overlap
improve-cdd373fb1ba0d0ad,0,0,0,,,0,0,0,no_overlap
improve-89505e7f2f96a090,0,0,0,,,0,0,0,no_overlap
improve-5baf3cb3e57927ed,0,0,0,,,0,0,0,no_overlap
improve-45fa131e4eb43db6,0,0,0,,,0,0,0,no_overlap
improve-125e31d29cbec8d5,0,0,0,,,0,0,0,no_overlap
improve-2e88ef4e72c82808,0,0,0,,,0,0,0,no_overlap
improve-10eadf5a65c54d03,0,0,0,,,0,0,0,no_overlap
improve-eed86bd912ef3c94,0,0,0,,,0,0,0,no_overlap
improve-a034fbb2ee838e46,0,0,0,,,0,0,0,no_overlap
improve-9821c76238700cb1,0,0,0,,,0,0,0,no_overlap
improve-d371a33e2f1b95e1,0,0,0,,,0,0,0,no_overlap
improve-442a78b6a2b744ee,0,0,0,,,0,0,0,no_overlap
improve-80058ddbd5819c58,0,0,0,,,0,0,0,no_overlap
improve-ac025b9b96790818,0,0,0,,,0,0,0,no_overlap
improve-676d05c397389c45,0,0,0,,,0,0,0,no_overlap
improve-97e49bd74b5eb962,0,0,0,,,0,0,0,no_overlap
improve-d0d9742e944dee5d,0,0,0,,,0,0,0,no_overlap
improve-7ed386dcc2734c6f,0,0,0,,,0,0,0,no_overlap
improve-5c6eeea102a13e02,0,0,0,,,0,0,0,no_overlap
improve-33385557f11816b0,0,0,0,,,0,0,0,no_overlap
improve-4ac71511e9bb76f4,0,0,0,,,0,0,0,no_overlap
improve-607a5d1f7b116d88,0,0,0,,,0,0,0,no_overlap
improve-2cd4653058186427,0,0,0,,,0,0,0,no_overlap
improve-70f6738b5012d115,0,0,0,,,0,0,0,no_overlap
improve-f1db80c9f242af08,0,0,0,,,0,0,0,no_overlap
improve-f221e38d5fcd48cd,0,0,0,,,0,0,0,no_overlap
improve-5a4f8bd7a488bbac,0,0,0,,,0,0,0,no_overlap
improve-3047ef5e602c694d,0,0,0,,,0,0,0,no_overlap
improve-6172711b2d2d11ee,0,0,0,,,0,0,0,no_overlap
improve-b6fb18f03b68b160,0,0,0,,,0,0,0,no_overlap
improve-ca69555373500462,0,0,0,,,0,0,0,no_overlap
improve-f13d647a6fc970c9,1,0,0,,,0,0,0,no_overlap
improve-50df6451abe22e3e,0,0,0,,,0,0,0,no_overlap
improve-5c8c5e0b7c1ae627,0,0,0,,,0,0,0,no_overlap
improve-eacdb759a7db8719,0,0,0,,,0,0,0,no_overlap
improve-52a4619adcabf5e8,0,0,0,,,0,0,0,no_overlap
improve-b0f167b77badb2bc,0,0,0,,,0,0,0,no_overlap
improve-294f32b35dfccb05,0,0,0,,,0,0,0,no_overlap
improve-a2b5b259bc4f328a,0,0,0,,,0,0,0,no_overlap
improve-b959b632c1d2617e,0,0,0,,,0,0,0,no_overlap
improve-0102689e99ce7025,0,0,0,,,0,0,0,no_overlap
improve-0cb5752a78b86af6,0,0,0,,,0,0,0,no_overlap
improve-7ba69718ce793f68,0,0,0,,,0,0,0,no_overlap
improve-9d403f8e49697402,0,0,0,,,0,0,0,no_overlap
improve-7f91651c8b0e00c3,0,0,0,,,0,0,0,no_overlap
improve-40176572232189a1,0,0,0,,,0,0,0,no_overlap
improve-bfbba840dddd88ed,0,0,0,,,0,0,0,no_overlap
improve-c3c52c8e58590015,0,0,0,,,0,0,0,no_overlap
improve-0139f98294d37c79,0,0,0,,,0,0,0,no_overlap
improve-325c369cae9be012,0,0,0,,,0,0,0,no_overlap
improve-88456b982ee5a2ea,0,0,0,,,0,0,0,no_overlap
improve-b9247376fc333c90,0,0,0,,,0,0,0,no_overlap
improve-3f0c86e80d9442d7,0,0,0,,,0,0,0,no_overlap
improve-be13ae63d8890442,0,0,0,,,0,0,0,no_overlap
improve-29ec3dbd0074be56,0,0,0,,,0,0,0,no_overlap
improve-057728eb5e5e2acb,0,0,0,,,0,0,0,no_overlap
improve-5825a6934391a54f,0,0,0,,,0,1,2,no_overlap
improve-751319df02ccf5fd,0,0,0,,,0,0,0,no_overlap
improve-fe770ad512722d5c,0,0,0,,,0,0,0,no_overlap
improve-b748b12df7ab0a89,0,0,0,,,0,0,0,no_overlap
improve-9ab1dc00ab4119ee,0,0,0,,,0,0,0,no_overlap
improve-67a0710e1e28cbad,0,0,0,,,0,0,0,no_overlap
improve-055ddcd6fb0fbfa3,0,0,0,,,0,0,0,no_overlap
improve-6ff86fb78c42b3a7,0,0,0,,,0,0,0,no_overlap
improve-00ce7c0b3b904ec3,0,0,0,,,0,0,0,no_overlap
improve-3f0c8295bd74c3c5,0,0,0,,,0,0,0,no_overlap
improve-14188f7193991d1a,0,0,0,,,0,0,0,no_overlap
improve-c9b51978f68e0a2d,0,0,0,,,0,0,0,no_overlap
improve-bbc09cc8afef5bfb,0,0,0,,,0,0,0,no_overlap
improve-70c48dfa36f7e504,0,0,0,,,0,0,0,no_overlap
improve-a55fe0a7a04635b6,0,0,0,,,0,0,0,no_overlap
improve-41771239b273bcbd,0,0,0,,,0,0,0,no_overlap
improve-b85a375b3a55a768,0,0,0,,,0,0,0,no_overlap
improve-b04118bb19058fe4,0,0,0,,,0,0,0,no_overlap
improve-2774cf616cb33c79,0,0,0,,,0,0,0,no_overlap
improve-07eec991ac8d7e4c,0,0,0,,,0,0,0,no_overlap
improve-236e22c876aaf328,0,0,0,,,0,0,0,no_overlap
improve-1fa78363ef9cc1e5,0,0,0,,,0,0,0,no_overlap
improve-3166e98c1e3fb287,0,0,0,,,0,0,0,no_overlap
improve-30813af470369034,0,0,0,,,0,0,0,no_overlap
improve-fc4279bbe0866a2d,0,0,0,,,0,0,0,no_overlap
improve-e9badc6d24868064,0,0,0,,,0,0,0,no_overlap
improve-39a3b616bb93e6d7,0,0,0,,,0,0,0,no_overlap
improve-c581bd82f013c2e6,0,0,0,,,0,0,0,no_overlap
improve-f67680caa630a6ca,0,0,0,,,0,0,0,no_overlap
improve-2a826a3157b8b249,0,1,1,0,0,0,0,0,exact_label_concordant
improve-b74bf2fa675faa53,0,0,0,,,0,0,0,no_overlap
improve-41af9f4cb154c028,0,0,0,,,0,0,0,no_overlap
improve-0e560409624da2c9,0,0,0,,,0,0,0,no_overlap
improve-f7e0ccc8294b4bfe,0,0,0,,,0,0,0,no_overlap
improve-b4a88b7388127b84,0,0,0,,,0,0,0,no_overlap
improve-6172b01b16b1eb4e,0,0,0,,,0,0,0,no_overlap
improve-93ff32e8d4b1b07b,0,0,0,,,0,0,0,no_overlap
improve-13e060852034f076,0,0,0,,,0,0,0,no_overlap
improve-d7da97213dbdf662,0,0,0,,,0,0,0,no_overlap
improve-2e163f6cb6ea78d2,0,0,0,,,0,0,0,no_overlap
improve-9b0c97270245957a,0,0,0,,,0,0,0,no_overlap
improve-1e5ef6f790b9ceb9,0,0,0,,,0,0,0,no_overlap
improve-edfce8c8ebe5bc2e,0,0,0,,,0,0,0,no_overlap
improve-f56424360b74893e,0,0,0,,,0,0,0,no_overlap
improve-335bad15e719b858,0,0,0,,,0,0,0,no_overlap
improve-91d6c467f590d01d,1,0,0,,,0,0,0,no_overlap
improve-6c7de244aa2a8986,0,0,0,,,0,0,0,no_overlap
improve-70eeeb70b292ba7f,0,0,0,,,0,0,0,no_overlap
improve-70e1f03073ebddc7,0,0,0,,,0,0,0,no_overlap
improve-a084524c25b66f2b,0,0,0,,,0,0,0,no_overlap
improve-853617c17063b106,0,0,0,,,0,0,0,no_overlap
improve-4d9bf680560f138b,0,0,0,,,0,0,0,no_overlap
improve-9967b0152205d9a6,0,0,0,,,0,0,0,no_overlap
improve-785630ffac16141b,0,0,0,,,0,0,0,no_overlap
improve-9c6b1189d0bd6f3d,0,0,0,,,0,0,0,no_overlap
improve-a06d2b0ce6eff0fe,0,0,0,,,0,0,0,no_overlap
improve-0d0258a6093d65bc,0,0,0,,,0,0,0,no_overlap
improve-8175299cd77456ba,0,0,0,,,0,0,0,no_overlap
improve-b005bade527f6fe3,0,0,0,,,0,0,0,no_overlap
improve-d25535b154b4aa79,0,0,0,,,0,0,0,no_overlap
improve-b4da0aaadd3694e7,0,0,0,,,0,0,0,no_overlap
improve-759c3bcf602f38a8,0,0,0,,,0,0,0,no_overlap
improve-89348b4ec6c71a8a,0,0,0,,,0,0,0,no_overlap
improve-9d7cd5b8e6fb0ead,0,0,0,,,0,0,0,no_overlap
improve-0776638af841bd64,0,0,0,,,0,0,0,no_overlap
improve-47b4a9f826659e49,1,0,0,,,0,0,0,no_overlap
improve-5f6a6ac0f847899c,1,0,0,,,0,0,0,no_overlap
improve-7c6bd2013667393f,0,0,0,,,0,0,0,no_overlap
improve-7b77252322137a68,0,0,0,,,0,0,0,no_overlap
improve-e06daebfe70b1ca5,0,0,0,,,0,0,0,no_overlap
improve-89a950f94e9e1cb1,0,0,0,,,0,0,0,no_overlap
improve-9b10df124ce2d4c8,1,0,0,,,0,0,0,no_overlap
improve-2532b0be22d7d314,0,0,0,,,0,0,0,no_overlap
improve-3c43392fb76d65e8,0,0,0,,,0,0,0,no_overlap
improve-14a49a785741d0d0,0,0,0,,,0,0,0,no_overlap
improve-c817c54c7f2ad1be,0,0,0,,,0,0,0,no_overlap
improve-79a473b134425bce,0,0,0,,,0,0,0,no_overlap
improve-08add258593d9411,0,0,0,,,0,0,0,no_overlap
improve-0043417fd24e4020,0,0,0,,,0,0,0,no_overlap
improve-d604869e2c79bf16,0,0,0,,,0,0,0,no_overlap
improve-f5db7fc91ecdca76,0,0,0,,,0,0,0,no_overlap
improve-0bbce1ee2d886129,0,0,0,,,0,0,0,no_overlap
improve-097e81479c703d68,0,0,0,,,0,0,0,no_overlap
improve-b1ce3dd6259eb648,0,0,0,,,0,0,0,no_overlap
improve-f576b8fd84f11d5d,1,0,0,,,0,0,0,no_overlap
improve-7dce26fd74a977ad,0,0,0,,,0,0,0,no_overlap
improve-188883901376651f,0,0,0,,,0,0,0,no_overlap
improve-c38cd382f36b257d,0,0,0,,,0,0,0,no_overlap
improve-dc5355d7e198f5c4,1,0,0,,,0,0,0,no_overlap
improve-690b6d0bba0813ac,0,0,0,,,0,0,0,no_overlap
improve-78284a53ef30ecba,0,0,0,,,0,0,0,no_overlap
improve-ebb4e21ec1e76865,0,0,0,,,0,0,0,no_overlap
improve-46f6090e0c319741,0,0,0,,,0,0,0,no_overlap
improve-fc0de46ec1e7ed5f,0,0,0,,,0,0,0,no_overlap
improve-10c69e90854f962c,1,0,0,,,0,0,0,no_overlap
improve-aa118f14cc81ad75,0,0,0,,,0,0,0,no_overlap
improve-bcaeb9baf10ae5c1,0,0,0,,,0,0,0,no_overlap
improve-eda5a8612ef01da3,0,0,0,,,0,0,0,no_overlap
improve-3ebaf37fa9d51b79,0,0,0,,,0,0,0,no_overlap
improve-a3b457881f8e8291,0,0,0,,,0,0,0,no_overlap
improve-0fc67b1c4e1b7f85,0,0,0,,,0,0,0,no_overlap
improve-0a73a0dca8f62ee6,0,0,0,,,0,0,0,no_overlap
improve-00131985e1b34a60,0,0,0,,,0,0,0,no_overlap
improve-f612841670123072,0,0,0,,,0,0,0,no_overlap
improve-7253b522ddb85f34,0,0,0,,,0,0,0,no_overlap
improve-4f5b1174e7935251,0,0,0,,,0,0,0,no_overlap
improve-218361c8ee50bc24,0,0,0,,,0,0,0,no_overlap
